#Measurement:		CV
#Sensor type:		HPK_6in_135
#Needle measurement:	0
#Identifier:		OpenNeg
#Timestamp:		29.6.2017 16:25 
#Voltage delay:		30.0 s
#Switch delay:		0.1 s
#Compliance level:		0.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		50000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		
#VISA source:		Source_2410
#VISA DMM:		KEITHLEY_6487
#VISA LCR:		LCR_E4980
#HexPlot cmd:		HexPlot.exe -df NONE -i "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_135_OpenNeg\HPK_6in_135_OpenNeg_CV.txt" -g  "C:\Users\Administrator\Desktop\HGCAL_sensor_tests\geo\hex_positions_HPK_128ch_6inch_testcap.txt" -o  "C:\Users\Administrator\cernbox\HGCAL test results\Data\HPK_6in_135_OpenNeg\HPK_6in_135_OpenNeg_CV.pdf" -CV  -p HEX -ys 1  -select -450  -if SELECTOR:PADNUM:VAL:no:no:no:no:no:no:no:no  -pn 0 
#Comments:		WARNING: no CV open correction value found for -50 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -75 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -100 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -125 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -150 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -175 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -200 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -225 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -250 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -270 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -280 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -290 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -300 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -310 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -320 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -330 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -350 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -375 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -400 V. Inserted dummy values (-1000000) instead. WARNING: no CV open correction value found for -450 V. Inserted dummy values (-1000000) instead. 

#Voltage	#Channel	#Cp uncorr.	#Cs uncorr.
#[V]     	#         	#[pF]        	#[pF]        
-250.0	72		1.3842E+1	7.2597E+1
-250.0	73		1.3954E+1	7.3119E+1
-250.0	74		1.1210E+1	1.2618E+2
-250.0	75		1.3695E+1	7.0872E+1
-250.0	76		1.3733E+1	7.1736E+1
-250.0	77		1.3356E+1	6.8389E+1
-250.0	78		1.3309E+1	6.7007E+1
-250.0	79		1.3347E+1	6.7738E+1
-250.0	80		1.3353E+1	6.7687E+1
-250.0	81		1.3478E+1	6.9401E+1
-250.0	82		1.3809E+1	7.2826E+1
-250.0	83		1.4011E+1	7.4396E+1
-250.0	84		1.1631E+1	1.1703E+2
-250.0	85		1.1793E+1	1.1043E+2
-250.0	86		1.1589E+1	1.1382E+2
-250.0	87		1.1190E+1	1.2626E+2
-250.0	88		1.0883E+1	1.2413E+2
-250.0	89		1.3428E+1	6.9881E+1
-250.0	90		1.3630E+1	7.1683E+1
-250.0	91		1.3645E+1	7.3188E+1
-250.0	92		1.3501E+1	6.9664E+1
-250.0	93		1.3879E+1	7.4196E+1
-250.0	94		1.1116E+1	1.2372E+2
-250.0	95		1.3967E+1	7.4987E+1
-250.0	96		1.1496E+1	1.1487E+2
-250.0	97		1.1409E+1	1.2108E+2
-250.0	98		1.1192E+1	1.2872E+2
-250.0	99		1.1099E+1	1.3137E+2
-250.0	100		1.1384E+1	1.0733E+2
-250.0	101		1.3493E+1	7.0927E+1
-250.0	102		1.3468E+1	7.1067E+1
-250.0	103		1.3462E+1	6.9379E+1
-250.0	104		1.3624E+1	7.2373E+1
-250.0	105		1.3891E+1	7.5285E+1
-250.0	106		1.1248E+1	1.3483E+2
-250.0	107		1.1682E+1	1.0924E+2
-250.0	108		1.1569E+1	1.1368E+2
-250.0	109		1.1704E+1	1.1598E+2
-250.0	110		1.1129E+1	1.3600E+2
-250.0	111		1.3705E+1	7.2722E+1
-250.0	112		1.3544E+1	7.0627E+1
-250.0	113		1.3579E+1	7.3086E+1
-250.0	114		1.3454E+1	7.1387E+1
-250.0	115		1.3722E+1	7.3142E+1
-250.0	116		1.3858E+1	7.4244E+1
-250.0	117		1.1291E+1	1.2080E+2
-250.0	118		1.1550E+1	1.2199E+2
-250.0	119		1.1324E+1	1.2579E+2
-250.0	120		1.1247E+1	1.3877E+2
-250.0	121		1.3669E+1	7.4287E+1
-250.0	122		1.3881E+1	7.6544E+1
-250.0	123		1.1135E+1	1.1820E+2
-250.0	124		1.3725E+1	7.5111E+1
-250.0	125		1.3625E+1	7.2775E+1
-250.0	126		1.3842E+1	7.4576E+1
-250.0	127		1.1481E+1	1.1622E+2
-250.0	128		1.1072E+1	1.2350E+2
-250.0	129		1.3584E+1	7.1780E+1
-250.0	130		1.3615E+1	7.4788E+1
-250.0	131		1.3787E+1	7.5794E+1
-250.0	132		1.1386E+1	1.1515E+2
-250.0	133		1.0981E+1	1.2691E+2
-250.0	134		1.3302E+1	6.7147E+1
-250.0	135		1.3729E+1	7.4545E+1
-250.0	136		1.0769E+1	1.1961E+2
-250.0	137		1.3453E+1	6.4947E+1
-250.0	138		1.3309E+1	6.3602E+1
-250.0	139		1.3928E+1	7.0542E+1
-250.0	140		1.4378E+1	8.0079E+1
-250.0	141		1.4359E+1	1.0372E+2
-250.0	142		9.1101E+0	3.2159E+2
-250.0	143		8.9385E-1	3.0220E+2
-250.0	144		4.5592E+0	-1.0897E+3
-250.0	145		1.0318E+1	1.4438E+2
-250.0	146		1.3142E+1	6.2237E+1
-250.0	147		1.3167E+1	6.2461E+1
-250.0	148		1.3160E+1	6.2387E+1
-250.0	149		-2.6984E+1	-1.1344E+2
-250.0	150		-2.8414E+1	-1.1777E+2
-250.0	151		-2.6975E+1	-1.1356E+2
-250.0	152		-2.8350E+1	-1.1808E+2
-270.0	1		1.2911E+1	6.1450E+1
-270.0	2		1.2992E+1	6.2788E+1
-270.0	3		1.3185E+1	6.3828E+1
-270.0	4		1.3446E+1	6.7331E+1
-270.0	5		1.2833E+1	6.1291E+1
-270.0	6		1.2877E+1	6.1814E+1
-270.0	7		1.3003E+1	6.2254E+1
-270.0	8		1.3293E+1	6.4599E+1
-270.0	9		1.3295E+1	6.4994E+1
-270.0	10		1.3260E+1	6.5719E+1
-270.0	11		1.3403E+1	6.7553E+1
-270.0	12		1.3416E+1	6.7308E+1
-270.0	13		1.3298E+1	6.5756E+1
-270.0	14		1.3365E+1	6.5710E+1
-270.0	15		1.3268E+1	6.4593E+1
-270.0	16		1.3835E+1	7.0184E+1
-270.0	17		1.3618E+1	6.8243E+1
-270.0	18		1.3099E+1	6.2855E+1
-270.0	19		1.3312E+1	6.5407E+1
-270.0	20		1.3507E+1	6.8776E+1
-270.0	21		1.2840E+1	6.1343E+1
-270.0	22		1.3346E+1	6.7021E+1
-270.0	23		1.3466E+1	6.7768E+1
-270.0	24		1.3544E+1	6.8084E+1
-270.0	25		1.3688E+1	6.9003E+1
-270.0	26		1.3482E+1	6.6030E+1
-270.0	27		1.3784E+1	6.9905E+1
-270.0	28		1.3479E+1	6.6886E+1
-270.0	29		1.3447E+1	6.6207E+1
-270.0	30		1.3477E+1	6.6935E+1
-270.0	31		1.3030E+1	6.3176E+1
-270.0	32		1.3526E+1	6.9532E+1
-270.0	33		1.3342E+1	6.7057E+1
-270.0	34		1.3477E+1	6.8381E+1
-270.0	35		1.3489E+1	6.7566E+1
-270.0	36		1.3365E+1	6.5514E+1
-270.0	37		1.3841E+1	7.1644E+1
-270.0	38		1.3577E+1	6.7610E+1
-270.0	39		1.3716E+1	6.8887E+1
-270.0	40		1.3736E+1	7.0675E+1
-270.0	41		1.3281E+1	6.5085E+1
-270.0	42		1.3457E+1	6.7173E+1
-270.0	43		1.3545E+1	6.9558E+1
-270.0	44		1.3098E+1	6.4938E+1
-270.0	45		1.3069E+1	6.3960E+1
-270.0	46		1.3488E+1	6.9102E+1
-270.0	47		1.3642E+1	6.9644E+1
-270.0	48		1.3769E+1	7.1149E+1
-270.0	49		1.3974E+1	7.3137E+1
-270.0	50		1.1435E+1	1.1412E+2
-270.0	51		1.3508E+1	6.7336E+1
-270.0	52		1.3904E+1	7.3142E+1
-270.0	53		1.0824E+1	1.2738E+2
-270.0	54		1.3271E+1	6.6666E+1
-270.0	55		1.3483E+1	6.9739E+1
-270.0	56		1.3559E+1	7.0943E+1
-270.0	57		1.3180E+1	6.4939E+1
-270.0	58		1.3727E+1	7.1447E+1
-270.0	59		1.3816E+1	7.1992E+1
-270.0	60		1.3972E+1	7.3938E+1
-270.0	61		1.3800E+1	7.1541E+1
-270.0	62		1.3659E+1	6.8032E+1
-270.0	63		1.3756E+1	7.0616E+1
-270.0	64		1.3602E+1	7.0417E+1
-270.0	65		1.3557E+1	6.9577E+1
-270.0	66		1.3599E+1	7.1035E+1
-270.0	67		1.3539E+1	7.0883E+1
-270.0	68		1.3156E+1	6.5076E+1
-270.0	69		1.3506E+1	6.9957E+1
-270.0	70		1.3824E+1	7.2880E+1
-270.0	71		1.3873E+1	7.2697E+1
-270.0	72		1.3845E+1	7.2579E+1
-270.0	73		1.3956E+1	7.3104E+1
-270.0	74		1.1579E+1	1.1088E+2
-270.0	75		1.3697E+1	7.0857E+1
-270.0	76		1.3736E+1	7.1717E+1
-270.0	77		1.3358E+1	6.8373E+1
-270.0	78		1.3313E+1	6.6987E+1
-270.0	79		1.3349E+1	6.7719E+1
-270.0	80		1.3355E+1	6.7667E+1
-270.0	81		1.3482E+1	6.9384E+1
-270.0	82		1.3812E+1	7.2797E+1
-270.0	83		1.4014E+1	7.4373E+1
-270.0	84		1.1461E+1	1.2406E+2
-270.0	85		1.1443E+1	1.2387E+2
-270.0	86		1.1228E+1	1.2954E+2
-270.0	87		1.1225E+1	1.2467E+2
-270.0	88		1.0952E+1	1.2072E+2
-270.0	89		1.3431E+1	6.9865E+1
-270.0	90		1.3633E+1	7.1664E+1
-270.0	91		1.3648E+1	7.3165E+1
-270.0	92		1.3504E+1	6.9644E+1
-270.0	93		1.3882E+1	7.4171E+1
-270.0	94		1.1301E+1	1.1575E+2
-270.0	95		1.3970E+1	7.4966E+1
-270.0	96		1.1651E+1	1.0952E+2
-270.0	97		1.1635E+1	1.1272E+2
-270.0	98		1.1614E+1	1.1125E+2
-270.0	99		1.1213E+1	1.2563E+2
-270.0	100		1.0880E+1	1.2937E+2
-270.0	101		1.3496E+1	7.0904E+1
-270.0	102		1.3471E+1	7.1049E+1
-270.0	103		1.3464E+1	6.9360E+1
-270.0	104		1.3627E+1	7.2347E+1
-270.0	105		1.3894E+1	7.5266E+1
-270.0	106		1.1577E+1	1.1957E+2
-270.0	107		1.1269E+1	1.2565E+2
-270.0	108		1.1171E+1	1.3118E+2
-270.0	109		1.1378E+1	1.2968E+2
-270.0	110		1.1345E+1	1.2510E+2
-270.0	111		1.3708E+1	7.2702E+1
-270.0	112		1.3547E+1	7.0603E+1
-270.0	113		1.3582E+1	7.3060E+1
-270.0	114		1.3458E+1	7.1362E+1
-270.0	115		1.3725E+1	7.3119E+1
-270.0	116		1.3861E+1	7.4223E+1
-270.0	117		1.1026E+1	1.3424E+2
-270.0	118		1.1639E+1	1.1852E+2
-270.0	119		1.1477E+1	1.1930E+2
-270.0	120		1.1648E+1	1.2015E+2
-270.0	121		1.3672E+1	7.4267E+1
-270.0	122		1.3883E+1	7.6525E+1
-270.0	123		1.0861E+1	1.3253E+2
-270.0	124		1.3728E+1	7.5088E+1
-270.0	125		1.0990E+1	1.2757E+2
-270.0	126		1.3847E+1	7.4545E+1
-270.0	127		1.1477E+1	1.1647E+2
-270.0	128		1.1315E+1	1.1180E+2
-270.0	129		1.3588E+1	7.1756E+1
-270.0	130		1.3618E+1	7.4769E+1
-270.0	131		1.3790E+1	7.5773E+1
-270.0	132		1.1346E+1	1.1737E+2
-270.0	133		1.1035E+1	1.2428E+2
-270.0	134		1.3305E+1	6.7127E+1
-270.0	135		1.3732E+1	7.4518E+1
-270.0	136		1.0885E+1	1.1375E+2
-270.0	137		1.3456E+1	6.4927E+1
-270.0	138		1.3312E+1	6.3582E+1
-270.0	139		1.3932E+1	7.0519E+1
-270.0	140		1.4380E+1	8.0057E+1
-270.0	141		1.4363E+1	1.0369E+2
-270.0	142		9.1745E+0	3.1508E+2
-270.0	143		7.2293E-1	3.6912E+2
-270.0	144		4.6142E+0	-1.4049E+3
-270.0	145		1.0557E+1	1.2889E+2
-270.0	146		1.3144E+1	6.2224E+1
-270.0	147		1.3169E+1	6.2440E+1
-270.0	148		1.3163E+1	6.2368E+1
-270.0	149		-2.6978E+1	-1.1346E+2
-270.0	150		-2.8427E+1	-1.1784E+2
-270.0	151		-2.6969E+1	-1.1358E+2
-270.0	152		-2.8352E+1	-1.1813E+2
-280.0	1		1.2912E+1	6.1440E+1
-280.0	2		1.2993E+1	6.2780E+1
-280.0	3		1.3187E+1	6.3816E+1
-280.0	4		1.3448E+1	6.7314E+1
-280.0	5		1.2834E+1	6.1280E+1
-280.0	6		1.2879E+1	6.1798E+1
-280.0	7		1.3004E+1	6.2244E+1
-280.0	8		1.3295E+1	6.4586E+1
-280.0	9		1.3297E+1	6.4980E+1
-280.0	10		1.3261E+1	6.5709E+1
-280.0	11		1.3406E+1	6.7534E+1
-280.0	12		1.3418E+1	6.7294E+1
-280.0	13		1.3299E+1	6.5750E+1
-280.0	14		1.3368E+1	6.5696E+1
-280.0	15		1.3269E+1	6.4581E+1
-280.0	16		1.3836E+1	7.0174E+1
-280.0	17		1.3620E+1	6.8228E+1
-280.0	18		1.3101E+1	6.2844E+1
-280.0	19		1.3313E+1	6.5401E+1
-280.0	20		1.3508E+1	6.8762E+1
-280.0	21		1.2840E+1	6.1332E+1
-280.0	22		1.3347E+1	6.7007E+1
-280.0	23		1.3467E+1	6.7755E+1
-280.0	24		1.3546E+1	6.8071E+1
-280.0	25		1.3689E+1	6.8993E+1
-280.0	26		1.3484E+1	6.6014E+1
-280.0	27		1.3785E+1	6.9893E+1
-280.0	28		1.3481E+1	6.6876E+1
-280.0	29		1.3448E+1	6.6199E+1
-280.0	30		1.3480E+1	6.6922E+1
-280.0	31		1.3032E+1	6.3164E+1
-280.0	32		1.3528E+1	6.9521E+1
-280.0	33		1.3343E+1	6.7048E+1
-280.0	34		1.3477E+1	6.8371E+1
-280.0	35		1.3491E+1	6.7551E+1
-280.0	36		1.3367E+1	6.5503E+1
-280.0	37		1.3841E+1	7.1637E+1
-280.0	38		1.3579E+1	6.7595E+1
-280.0	39		1.3718E+1	6.8877E+1
-280.0	40		1.3737E+1	7.0661E+1
-280.0	41		1.3283E+1	6.5065E+1
-280.0	42		1.3458E+1	6.7168E+1
-280.0	43		1.3547E+1	6.9543E+1
-280.0	44		1.3100E+1	6.4926E+1
-280.0	45		1.3070E+1	6.3952E+1
-280.0	46		1.3490E+1	6.9092E+1
-280.0	47		1.3643E+1	6.9630E+1
-280.0	48		1.3770E+1	7.1140E+1
-280.0	49		1.3976E+1	7.3126E+1
-280.0	50		1.1480E+1	1.1237E+2
-280.0	51		1.3511E+1	6.7323E+1
-280.0	52		1.3905E+1	7.3128E+1
-280.0	53		1.1356E+1	1.0419E+2
-280.0	54		1.3273E+1	6.6652E+1
-280.0	55		1.3484E+1	6.9728E+1
-280.0	56		1.3561E+1	7.0928E+1
-280.0	57		1.3182E+1	6.4925E+1
-280.0	58		1.3729E+1	7.1433E+1
-280.0	59		1.3818E+1	7.1978E+1
-280.0	60		1.3974E+1	7.3921E+1
-280.0	61		1.3802E+1	7.1527E+1
-280.0	62		1.3661E+1	6.8022E+1
-280.0	63		1.3757E+1	7.0607E+1
-280.0	64		1.3605E+1	7.0402E+1
-280.0	65		1.3559E+1	6.9564E+1
-280.0	66		1.3600E+1	7.1024E+1
-280.0	67		1.3541E+1	7.0865E+1
-280.0	68		1.3158E+1	6.5061E+1
-280.0	69		1.3508E+1	6.9939E+1
-280.0	70		1.3827E+1	7.2858E+1
-280.0	71		1.3875E+1	7.2682E+1
-280.0	72		1.3847E+1	7.2567E+1
-280.0	73		1.3958E+1	7.3089E+1
-280.0	74		1.1126E+1	1.3091E+2
-280.0	75		1.3700E+1	7.0839E+1
-280.0	76		1.3737E+1	7.1702E+1
-280.0	77		1.3361E+1	6.8349E+1
-280.0	78		1.3313E+1	6.6979E+1
-280.0	79		1.3350E+1	6.7710E+1
-280.0	80		1.3357E+1	6.7653E+1
-280.0	81		1.3483E+1	6.9368E+1
-280.0	82		1.3815E+1	7.2782E+1
-280.0	83		1.4016E+1	7.4356E+1
-280.0	84		1.1427E+1	1.2563E+2
-280.0	85		1.1263E+1	1.3297E+2
-280.0	86		1.1555E+1	1.1520E+2
-280.0	87		1.1291E+1	1.2164E+2
-280.0	88		1.0820E+1	1.2771E+2
-280.0	89		1.3433E+1	6.9846E+1
-280.0	90		1.3636E+1	7.1647E+1
-280.0	91		1.3649E+1	7.3151E+1
-280.0	92		1.3506E+1	6.9634E+1
-280.0	93		1.3884E+1	7.4155E+1
-280.0	94		1.1370E+1	1.1304E+2
-280.0	95		1.3972E+1	7.4951E+1
-280.0	96		1.1578E+1	1.1198E+2
-280.0	97		1.1549E+1	1.1586E+2
-280.0	98		1.1403E+1	1.1923E+2
-280.0	99		1.1523E+1	1.1286E+2
-280.0	100		1.0913E+1	1.2729E+2
-280.0	101		1.3498E+1	7.0894E+1
-280.0	102		1.3473E+1	7.1035E+1
-280.0	103		1.3466E+1	6.9347E+1
-280.0	104		1.3629E+1	7.2341E+1
-280.0	105		1.3895E+1	7.5256E+1
-280.0	106		1.1725E+1	1.1409E+2
-280.0	107		1.1663E+1	1.0987E+2
-280.0	108		1.1318E+1	1.2399E+2
-280.0	109		1.1679E+1	1.1701E+2
-280.0	110		1.1418E+1	1.2200E+2
-280.0	111		1.3709E+1	7.2687E+1
-280.0	112		1.3549E+1	7.0595E+1
-280.0	113		1.3583E+1	7.3053E+1
-280.0	114		1.3459E+1	7.1351E+1
-280.0	115		1.3726E+1	7.3109E+1
-280.0	116		1.3864E+1	7.4206E+1
-280.0	117		1.1138E+1	1.2829E+2
-280.0	118		1.1336E+1	1.3199E+2
-280.0	119		1.1640E+1	1.1346E+2
-280.0	120		1.1400E+1	1.3086E+2
-280.0	121		1.3675E+1	7.4257E+1
-280.0	122		1.3886E+1	7.6507E+1
-280.0	123		1.1013E+1	1.2408E+2
-280.0	124		1.3730E+1	7.5075E+1
-280.0	125		1.1376E+1	1.1095E+2
-280.0	126		1.3847E+1	7.4536E+1
-280.0	127		1.1445E+1	1.1768E+2
-280.0	128		1.1316E+1	1.1209E+2
-280.0	129		1.3589E+1	7.1746E+1
-280.0	130		1.3620E+1	7.4751E+1
-280.0	131		1.3793E+1	7.5752E+1
-280.0	132		1.0962E+1	1.3548E+2
-280.0	133		1.3585E+1	7.3481E+1
-280.0	134		1.3307E+1	6.7117E+1
-280.0	135		1.3734E+1	7.4505E+1
-280.0	136		1.1259E+1	9.9511E+1
-280.0	137		1.3457E+1	6.4920E+1
-280.0	138		1.3314E+1	6.3573E+1
-280.0	139		1.3933E+1	7.0508E+1
-280.0	140		1.4382E+1	8.0045E+1
-280.0	141		1.4367E+1	1.0365E+2
-280.0	142		9.0430E+0	3.3939E+2
-280.0	143		1.0520E+0	2.1134E+2
-280.0	144		4.7195E+0	-2.8862E+3
-280.0	145		1.0546E+1	1.3125E+2
-280.0	146		1.3146E+1	6.2212E+1
-280.0	147		1.3172E+1	6.2428E+1
-280.0	148		1.3165E+1	6.2359E+1
-280.0	149		-2.6975E+1	-1.1347E+2
-280.0	150		-2.8152E+1	-1.1702E+2
-280.0	151		-2.6964E+1	-1.1360E+2
-280.0	152		-2.8259E+1	-1.1786E+2
-290.0	1		1.2913E+1	6.1427E+1
-290.0	2		1.2995E+1	6.2764E+1
-290.0	3		1.3188E+1	6.3810E+1
-290.0	4		1.3448E+1	6.7305E+1
-290.0	5		1.2836E+1	6.1266E+1
-290.0	6		1.2880E+1	6.1789E+1
-290.0	7		1.3006E+1	6.2234E+1
-290.0	8		1.3296E+1	6.4574E+1
-290.0	9		1.3298E+1	6.4971E+1
-290.0	10		1.3263E+1	6.5696E+1
-290.0	11		1.3406E+1	6.7529E+1
-290.0	12		1.3419E+1	6.7285E+1
-290.0	13		1.3301E+1	6.5734E+1
-290.0	14		1.3369E+1	6.5681E+1
-290.0	15		1.3271E+1	6.4565E+1
-290.0	16		1.3838E+1	7.0158E+1
-290.0	17		1.3621E+1	6.8216E+1
-290.0	18		1.3103E+1	6.2828E+1
-290.0	19		1.3315E+1	6.5387E+1
-290.0	20		1.3510E+1	6.8752E+1
-290.0	21		1.2842E+1	6.1323E+1
-290.0	22		1.3349E+1	6.6995E+1
-290.0	23		1.3468E+1	6.7744E+1
-290.0	24		1.3547E+1	6.8059E+1
-290.0	25		1.3691E+1	6.8979E+1
-290.0	26		1.3485E+1	6.6004E+1
-290.0	27		1.3787E+1	6.9882E+1
-290.0	28		1.3482E+1	6.6865E+1
-290.0	29		1.3451E+1	6.6180E+1
-290.0	30		1.3481E+1	6.6910E+1
-290.0	31		1.3034E+1	6.3155E+1
-290.0	32		1.3530E+1	6.9508E+1
-290.0	33		1.3345E+1	6.7038E+1
-290.0	34		1.3480E+1	6.8357E+1
-290.0	35		1.3492E+1	6.7543E+1
-290.0	36		1.3369E+1	6.5489E+1
-290.0	37		1.3844E+1	7.1623E+1
-290.0	38		1.3580E+1	6.7586E+1
-290.0	39		1.3719E+1	6.8869E+1
-290.0	40		1.3739E+1	7.0653E+1
-290.0	41		1.3285E+1	6.5055E+1
-290.0	42		1.3461E+1	6.7151E+1
-290.0	43		1.3548E+1	6.9533E+1
-290.0	44		1.3101E+1	6.4915E+1
-290.0	45		1.3072E+1	6.3937E+1
-290.0	46		1.3492E+1	6.9078E+1
-290.0	47		1.3645E+1	6.9619E+1
-290.0	48		1.3772E+1	7.1125E+1
-290.0	49		1.3977E+1	7.3114E+1
-290.0	50		1.1537E+1	1.1029E+2
-290.0	51		1.3512E+1	6.7309E+1
-290.0	52		1.3907E+1	7.3115E+1
-290.0	53		1.1013E+1	1.1776E+2
-290.0	54		1.3274E+1	6.6642E+1
-290.0	55		1.3486E+1	6.9716E+1
-290.0	56		1.3563E+1	7.0916E+1
-290.0	57		1.3183E+1	6.4918E+1
-290.0	58		1.3732E+1	7.1414E+1
-290.0	59		1.3820E+1	7.1967E+1
-290.0	60		1.3975E+1	7.3912E+1
-290.0	61		1.3804E+1	7.1514E+1
-290.0	62		1.3662E+1	6.8009E+1
-290.0	63		1.3760E+1	7.0589E+1
-290.0	64		1.3605E+1	7.0390E+1
-290.0	65		1.3560E+1	6.9554E+1
-290.0	66		1.3601E+1	7.1014E+1
-290.0	67		1.3542E+1	7.0858E+1
-290.0	68		1.3160E+1	6.5050E+1
-290.0	69		1.3510E+1	6.9929E+1
-290.0	70		1.3828E+1	7.2845E+1
-290.0	71		1.3876E+1	7.2668E+1
-290.0	72		1.3848E+1	7.2552E+1
-290.0	73		1.3960E+1	7.3077E+1
-290.0	74		1.1456E+1	1.1545E+2
-290.0	75		1.3702E+1	7.0827E+1
-290.0	76		1.3739E+1	7.1687E+1
-290.0	77		1.3362E+1	6.8345E+1
-290.0	78		1.3316E+1	6.6962E+1
-290.0	79		1.3353E+1	6.7694E+1
-290.0	80		1.3358E+1	6.7644E+1
-290.0	81		1.3485E+1	6.9351E+1
-290.0	82		1.3816E+1	7.2773E+1
-290.0	83		1.4017E+1	7.4345E+1
-290.0	84		1.1415E+1	1.2629E+2
-290.0	85		1.1376E+1	1.2724E+2
-290.0	86		1.1619E+1	1.1289E+2
-290.0	87		1.1323E+1	1.2028E+2
-290.0	88		1.1051E+1	1.1632E+2
-290.0	89		1.3434E+1	6.9835E+1
-290.0	90		1.3637E+1	7.1639E+1
-290.0	91		1.3652E+1	7.3134E+1
-290.0	92		1.3507E+1	6.9618E+1
-290.0	93		1.3885E+1	7.4146E+1
-290.0	94		1.0954E+1	1.3242E+2
-290.0	95		1.3974E+1	7.4938E+1
-290.0	96		1.1487E+1	1.1537E+2
-290.0	97		1.1578E+1	1.1493E+2
-290.0	98		1.1179E+1	1.2990E+2
-290.0	99		1.1053E+1	1.3412E+2
-290.0	100		1.1113E+1	1.1760E+2
-290.0	101		1.3499E+1	7.0878E+1
-290.0	102		1.3475E+1	7.1019E+1
-290.0	103		1.3468E+1	6.9331E+1
-290.0	104		1.3630E+1	7.2329E+1
-290.0	105		1.3897E+1	7.5234E+1
-290.0	106		1.1310E+1	1.3189E+2
-290.0	107		1.1468E+1	1.1697E+2
-290.0	108		1.1486E+1	1.1698E+2
-290.0	109		1.1380E+1	1.2946E+2
-290.0	110		1.1135E+1	1.3594E+2
-290.0	111		1.3711E+1	7.2672E+1
-290.0	112		1.3551E+1	7.0575E+1
-290.0	113		1.3585E+1	7.3033E+1
-290.0	114		1.3461E+1	7.1331E+1
-290.0	115		1.3728E+1	7.3093E+1
-290.0	116		1.3865E+1	7.4194E+1
-290.0	117		1.1293E+1	1.2093E+2
-290.0	118		1.1424E+1	1.2767E+2
-290.0	119		1.1475E+1	1.1951E+2
-290.0	120		1.1719E+1	1.1770E+2
-290.0	121		1.3676E+1	7.4240E+1
-290.0	122		1.3888E+1	7.6492E+1
-290.0	123		1.0868E+1	1.3192E+2
-290.0	124		1.3732E+1	7.5062E+1
-290.0	125		1.1233E+1	1.1639E+2
-290.0	126		1.3850E+1	7.4520E+1
-290.0	127		1.1264E+1	1.2515E+2
-290.0	128		1.1085E+1	1.2173E+2
-290.0	129		1.3591E+1	7.1727E+1
-290.0	130		1.3622E+1	7.4740E+1
-290.0	131		1.3794E+1	7.5744E+1
-290.0	132		1.0962E+1	1.3557E+2
-290.0	133		1.1279E+1	1.1413E+2
-290.0	134		1.3308E+1	6.7107E+1
-290.0	135		1.3736E+1	7.4489E+1
-290.0	136		1.0721E+1	1.2251E+2
-290.0	137		1.3458E+1	6.4908E+1
-290.0	138		1.3314E+1	6.3564E+1
-290.0	139		1.3935E+1	7.0495E+1
-290.0	140		1.4385E+1	8.0026E+1
-290.0	141		1.4368E+1	1.0363E+2
-290.0	142		9.4313E+0	2.8252E+2
-290.0	143		7.8286E-1	3.4885E+2
-290.0	144		4.9836E+0	2.5014E+3
-290.0	145		1.0622E+1	1.2503E+2
-290.0	146		1.3147E+1	6.2203E+1
-290.0	147		1.3173E+1	6.2419E+1
-290.0	148		1.3165E+1	6.2352E+1
-290.0	149		-2.6972E+1	-1.1348E+2
-290.0	150		-2.8392E+1	-1.1779E+2
-290.0	151		-2.6961E+1	-1.1360E+2
-290.0	152		-2.8200E+1	-1.1770E+2
-300.0	1		1.2915E+1	6.1415E+1
-300.0	2		1.2996E+1	6.2752E+1
-300.0	3		1.3190E+1	6.3795E+1
-300.0	4		1.3451E+1	6.7291E+1
-300.0	5		1.2837E+1	6.1260E+1
-300.0	6		1.2881E+1	6.1778E+1
-300.0	7		1.3007E+1	6.2219E+1
-300.0	8		1.3298E+1	6.4561E+1
-300.0	9		1.3300E+1	6.4956E+1
-300.0	10		1.3264E+1	6.5684E+1
-300.0	11		1.3408E+1	6.7515E+1
-300.0	12		1.3421E+1	6.7272E+1
